Source,Target,in_reply_to_statusID,tweet_ID,text,isRetweet,retweet_count,followers_count,friends_count,mentioned_users
Moritz Zumbühl,@juergvollmer,None,937366543406653447,RT @juergvollmer: Also ich mache jetzt mal eine «repräsentative Umfrage» unter 1000 Kids von 16 bis 20 Jahren  ob man Altersheime abschaffe…,True,4,14257,1492, 592470968 juergvollmer Jürg Vollmer-
Moritz Zumbühl,@abeelan1,None,937366474003566593,RT @abeelan1: 20minuten: Die einzige Zeitung  die eine Umfrage mit gerade mal 1010 SchweizerInnen als repräsentativ bewertet. #NoBillag @20…,True,2,14257,1492, 178658905 abeelan1 Abeelan Rasadurai-
Moritz Zumbühl,@Mark_Balsiger,None,937366218872426498,RT @Mark_Balsiger: Guten Tag @sonntagszeitung &amp; @SimonBaertschi  Wo ist die Studie zu Ihrer #NoBillag-Umfrage greifbar? Möchte Filter &amp; Co.…,True,20,14257,1492, 62563195 Mark_Balsiger Mark Balsiger-43069596 sonntagszeitung SonntagsZeitung-243324355 SimonBaertschi Simon Bärtschi-
Silvan Amberg,@alex_baur,None,937364460032884736,RT @alex_baur: Was aus meiner Sicht für @NoBillag spricht: Gebühren-Monopol verhindert Entstehung eines Pay-TV  das sich nach den Bedürfnis…,True,44,507,222, 379285165 alex_baur Alex Baur-1383737941 NoBillag No Billag!-
██████████sı˙ʇuǝssıp,Mass_Lorenzi,937241865828622338,937364175285825542,@Mass_Lorenzi @jmcina aber bei diesen (vielen?) jugendlichen spiel #srf ja eben gerade gar keine rolle. odr? #NoBillag,False,0,6648,44, 2315626956 Mass_Lorenzi Massimo Lorenzi-897979405 jmcina Jean-Michel Cina-
Politikfragen,@MarcoKiefer,None,937363562481307648,RT @MarcoKiefer: Das @SRF wird auch beim ja zur #nobillag nicht untergehen. Angstmacherei! https://t.co/q5Mn4uciny,True,28,3500,668, 338856550 MarcoKiefer Marco Kiefer-187853842 SRF SRF-
S. Wiederkehr,HofmannMaja,937249322533572608,937363446395482112,@HofmannMaja Genau das will ich! Nebst den Falschinformationen durch die Internationalsozialisten werden die Bestoh… https://t.co/sVyUpzBVvN,False,1,24,217, 608537631 HofmannMaja Majina-
Markus vomToggenburg,@MarcBuergi,None,937363217088679939,RT @MarcBuergi: Ein System zu bedrohen  das im #Schweizer Fall vier Landesteile mit 4 Sprachen zusammenhält und #Meinungsvielfalt sowie hoh…,True,7,743,1017, 1527616154 MarcBuergi Marc Oliver Bürgi-
Roland Ziegler,@ProBillag,None,937362919402168320,"RT @ProBillag: An solchen Posts sieht man  wes' Geistes Kind die #NoBillag-Initiative ist. In Tat und Wahrheit geht es darum, die Vierte Ge…",True,5,413,489, 3330139223 ProBillag Pro Billag-
Fabio Hasler,larusso2k4,937361149804326912,937362727797915648,@larusso2k4 @stefan_meier @redder66 @RepublikMagazin @nytimes Das waren nur Beispiele. Ich könnte mir auch ein… https://t.co/OOQsYdcnSn,False,0,258,533, 126816925 larusso2k4 Laurus-15467601 stefan_meier Stefan Meier-14512645 redder66 reda el arbi-786282996223598592 RepublikMagazin Republik-807095 nytimes The New York Times-
Politik DACH | Intl,@NoBillag,None,937362555646955520,RT @NoBillag: Unser Kommentar zur heutigen Umfrage in der Sonntagszeitung: https://t.co/A5WiyUt56o #NoBillag https://t.co/d54NWwJRhU,True,32,125,108, 1383737941 NoBillag No Billag!-
Daniel Kaufmann,AlainS1991,937359857648365568,937362069850030080,@AlainS1991 @alex_baur @NicolasSaameli @NoBillag Der Initiativtext ist klar und lässt keinen Spielraum zu. Eine Str… https://t.co/7VBlMC7QKX,False,0,906,779, 1425976159 AlainS1991 Alain Schwald-379285165 alex_baur Alex Baur-612877835 NicolasSaameli nico normalbürger-1383737941 NoBillag No Billag!-
Roland Ziegler,@David_Stampfli,None,937361906817490946,RT @David_Stampfli: Folgende Frage wurde von der @sonntagszeitung natürlich unterschlagen: «Haben Sie den Initiativtext von #NoBillag geles…,True,4,413,489, 115449079 David_Stampfli David Stampfli-43069596 sonntagszeitung SonntagsZeitung-
Pro Billag,realJohnnyBTC,937308381303492608,937361759656140800,@realJohnnyBTC @SRF Was willst du damit sagen? #NoBillag = Schluss mit Sendungen in Gebärdensprache. Schluss mit ba… https://t.co/iWcsUj3Kzd,False,0,620,673, 728910008138764288 realJohnnyBTC Johnny Bitcoin-187853842 SRF SRF-
Marcel Budmiger,pascalkesseli,936252047493607429,937361521977495552,@pascalkesseli @NoBillag Sie schränken die Wahlfreiheit mit der Initiative eben gerade massiv ein  wenn SRG- und vi… https://t.co/nsqVy88Yve,False,1,40,117, 240646297 pascalkesseli Pascal Kesseli-1383737941 NoBillag No Billag!-
Regina Krieg,@MarcBuergi,None,937361386971258880,RT @MarcBuergi: Ein System zu bedrohen  das im #Schweizer Fall vier Landesteile mit 4 Sprachen zusammenhält und #Meinungsvielfalt sowie hoh…,True,7,180,307, 1527616154 MarcBuergi Marc Oliver Bürgi-
Heinz Lindenmann,FlorianSchwab,937024095329378304,937361117327904769,@FlorianSchwab @srfnews @NoBillag Herr Schwab  was meldet die Weltwoche zu dieser Sachlage...natürlich relevant und… https://t.co/endDyArVdS,False,1,840,2646, 376818440 FlorianSchwab Florian Schwab-17864468 srfnews SRF News-1383737941 NoBillag No Billag!-
Michael Glünz,@Ugugu,None,937360892513091585,RT @Ugugu: Heftig. Mit Christian Riesen hockt im @NoBillag Komitee ein Mann der einst die Todesstrafe in der Schweiz einführen wollte. http…,True,19,516,461, 12069882 Ugugu Ugugu-1383737941 NoBillag No Billag!-
MacMike,@schmid_claudio,None,937360784115535872,"RT @schmid_claudio: #FakeNews  
Was #SRF hier verbreitet ist knallhart gelogen. 

Seit wann gilt #Blick und ihre 0 1% Journalisten als seri…",True,5,4217,5001, 3480448577 schmid_claudio Claudio Schmid-
Christa Stünzi,@knallfrog,None,937360744433225728,"RT @knallfrog: Wenn ich in meinem Umfeld Argumente wie ""Ich habe schon Swisscom TV  ich brauche nicht noch die Billag"" höre, wird mir klar…",True,18,560,1085, 25519764 knallfrog Urs Brönnimann-
Fabio Hasler,larusso2k4,937358920561184768,937360160737103872,@larusso2k4 @stefan_meier @redder66 Das meine ich nicht. Ich bin gezwungen  die 450 Franken in die SRG zu investier… https://t.co/EDjotgK2gG,False,1,258,533, 126816925 larusso2k4 Laurus-15467601 stefan_meier Stefan Meier-14512645 redder66 reda el arbi-
Reto Lipp,@thomas_ley,None,937360104214749184,RT @thomas_ley: @FlorianSchwab @millischer @SRF Als Rache werkelst du an der Demontage von Medienjobs. Gleicht sich doch aus. #NoBankag #No…,True,1,9758,1328, 828934261 thomas_ley Thomas Ley-376818440 FlorianSchwab Florian Schwab-18628961 millischer Sven Millischer-187853842 SRF SRF-
Alain Schwald,lilypap,937357699225931777,937359857648365568,@lilypap @alex_baur @NicolasSaameli @NoBillag https://t.co/AsutXlw30c Zudem hatte die SRG seit 2015 Zeit eine Strat… https://t.co/YkgacwitRm,False,0,940,1326, 117748777 lilypap Daniel Kaufmann-379285165 alex_baur Alex Baur-612877835 NicolasSaameli nico normalbürger-1383737941 NoBillag No Billag!-
Cornelia Egli,@David_Stampfli,None,937359816451903490,"RT @David_Stampfli: Jene  die #NoBillag zustimmen und jene, die meinen, mit NoBillag ändere sich gar nichts für die SGR, das sind dieselben…",True,13,287,279, 115449079 David_Stampfli David Stampfli-
(((Carl Kamarag))),@NoBillag,None,937358781696086016,RT @NoBillag: Unser Kommentar zur heutigen Umfrage in der Sonntagszeitung: https://t.co/A5WiyUt56o #NoBillag https://t.co/d54NWwJRhU,True,32,166,103, 1383737941 NoBillag No Billag!-
Felix Schneuwly,thomas_ley,937358444046274561,937358730382970880,@thomas_ley @NoBillag Doch! Normalerweise schockieren Sie die @Blickch-Leser.,False,0,1909,1405, 828934261 thomas_ley Thomas Ley-1383737941 NoBillag No Billag!-22781017 Blickch Blick-
Thomas Ley,FelixSchneuwly,937358107507875841,937358444046274561,@FelixSchneuwly @NoBillag Stimmt doch nicht.,False,0,3527,636, 488573993 FelixSchneuwly Felix Schneuwly-1383737941 NoBillag No Billag!-
jonnycom,thomas_ley,937357263865565185,937358217419608066,@thomas_ley @NoBillag Ich auch  auch wenn die Untersuchung methodisch nicht über alle Zweifel erhaben ist. Vgl. https://t.co/pFyKiag5l2,False,0,72,183, 828934261 thomas_ley Thomas Ley-1383737941 NoBillag No Billag!-
Felix Schneuwly,thomas_ley,937357263865565185,937358107507875841,@thomas_ley @NoBillag Sie sind geschockt? Hoppla! Das hat aber echten Seltenheitswert.,False,0,1909,1405, 828934261 thomas_ley Thomas Ley-1383737941 NoBillag No Billag!-
Daniel Kaufmann,lilypap,937355135671525377,937357699225931777,@AlainS1991 @alex_baur @NicolasSaameli @NoBillag Und übrigens: vergiss den Faktor Zeit nicht. Nach Initiativtext bl… https://t.co/SfqNhw9eNd,False,0,906,779, 1425976159 AlainS1991 Alain Schwald-379285165 alex_baur Alex Baur-612877835 NicolasSaameli nico normalbürger-1383737941 NoBillag No Billag!-
IT | Netzpolitik,@MarcoKiefer,None,937357318060199936,RT @MarcoKiefer: Das @SRF wird auch beim ja zur #nobillag nicht untergehen. Angstmacherei! https://t.co/q5Mn4uciny,True,28,427,354, 338856550 MarcoKiefer Marco Kiefer-187853842 SRF SRF-
Felix Schneuwly,lebenumstellen,937335880087425025,937357268894584832,@lebenumstellen @WernerBechtel @ThomasLaeubli @retoperitz @SRGSSR @NoBillag @SRF Wer das behauptet  geht davon aus… https://t.co/iukA3ffELB,False,0,1909,1405, 843745158323683330 lebenumstellen Eva-876286676 WernerBechtel Werner Bechtel-2482712484 ThomasLaeubli Thomas Läubli-184819358 retoperitz Reto Peritz-1871613643 SRGSSR SRG SSR-1383737941 NoBillag No Billag!-187853842 SRF SRF-
Regina Krieg,@ProBillag,None,937357254755606528,"RT @ProBillag: An solchen Posts sieht man  wes' Geistes Kind die #NoBillag-Initiative ist. In Tat und Wahrheit geht es darum, die Vierte Ge…",True,5,180,307, 3330139223 ProBillag Pro Billag-
Alain Schwald,lilypap,937355135671525377,937357151273652225,"@lilypap @alex_baur @NicolasSaameli @NoBillag Nein  sind sie nicht, zumindest sicher nicht in der Deutschschweiz un… https://t.co/o8xT7jKRxa",False,0,940,1326, 117748777 lilypap Daniel Kaufmann-379285165 alex_baur Alex Baur-612877835 NicolasSaameli nico normalbürger-1383737941 NoBillag No Billag!-
Regina Krieg,@mikehabegger1,None,937356702915145728,RT @mikehabegger1: Solidarität! Ihr finanziert mit euren Steuern auch Dinge die ihr nicht benutzt! Also wo bitte ist da der Unterschied? Gi…,True,2,180,307, 889402712563077123 mikehabegger1 Michael Habegger-
Majina,@salegen,None,937356332327424002,"RT @salegen: Die Initianten behaupten  die SRG würde es auch nach einer Annahme von #NoBillag geben. Würden sie das wollen, hätten sie den…",True,15,1426,1267, 207694861 salegen Salva Leutenegger-
gab.ai/peter_nater,@NoBillag,None,937355947248373761,"RT @NoBillag: Die Drohung ""No Srg"" verfängt nicht - 57% für #NoBillag!  https://t.co/gL6xRj6SqP",True,30,177,126, 1383737941 NoBillag No Billag!-
Florence Brenzikofer,@NoSendeschluss,None,937355467780739072,RT @NoSendeschluss: Brexit und #NoBillag - eine atemberaubende Kurzsichtigkeit. Lesenswerte Kolumne eines Schweizers  der seit Jahren in Lo…,True,43,647,376, 885159891891040256 NoSendeschluss Sendeschluss NEIN-
Regina Krieg,@ProBillag,None,937355271147589632,"RT @ProBillag: Der #NoBillag-Initiativtext ist es wert  genau gelesen zu werden. Nicht nur das, was drinsteht, sondern auch das, was ersatz…",True,17,180,307, 3330139223 ProBillag Pro Billag-
Rolf,@MarcBuergi,None,937355177304252416,RT @MarcBuergi: Ein System zu bedrohen  das im #Schweizer Fall vier Landesteile mit 4 Sprachen zusammenhält und #Meinungsvielfalt sowie hoh…,True,7,2098,1914, 1527616154 MarcBuergi Marc Oliver Bürgi-
Daniel Kaufmann,AlainS1991,937354295808229376,937355135671525377,@AlainS1991 @alex_baur @NicolasSaameli @NoBillag Das klappt eben nicht. Der Markt ist zu klein  oder vielmehr: die… https://t.co/aFyW980rGX,False,0,906,779, 1425976159 AlainS1991 Alain Schwald-379285165 alex_baur Alex Baur-612877835 NicolasSaameli nico normalbürger-1383737941 NoBillag No Billag!-
Rolf,@krick68,None,937355064288710657,RT @krick68: Soviel zur Glaubwürdigkeit der aktuellen Umfrage der @sonntagszeitung zu #NoBillag … #NeinzuNoBillag https://t.co/HzFrSFfEQw,True,2,2098,1914, 209264951 krick68 Christian Keller 📌-43069596 sonntagszeitung SonntagsZeitung-
Florence Brenzikofer,@NoSendeschluss,None,937354833413246977,"RT @NoSendeschluss: Eine Einordnung zur #NoBillag-Umfrage der ""SonntagsZeitung"" - auf unserer Facebook-Page: https://t.co/8Gb9xbEcPa #NEINz…",True,7,647,376, 885159891891040256 NoSendeschluss Sendeschluss NEIN-
Jessica Allemann,@andreazryd,None,937354739842535424,RT @andreazryd: Auch der Sport will weiterhin vertreten sein.Auch kleinere Sportarten!#NoBillag https://t.co/iKRg8U6KFE,True,24,1253,979, 94413203 andreazryd Andrea Zryd-
Patrick Viva,@ProBillag,None,937354736109588480,"RT @ProBillag: Der #NoBillag-Initiativtext ist es wert  genau gelesen zu werden. Nicht nur das, was drinsteht, sondern auch das, was ersatz…",True,17,238,452, 3330139223 ProBillag Pro Billag-
Jessica Allemann,@dietii,None,937354699304562695,RT @dietii: In der Schweiz leben etwa 275‘000 mittel- bis schwer Hörbehinderte. Die @SRGSSR untertitelt deshalb heute schon über 50% des Pr…,True,59,1253,979, 344888393 dietii Luca Dietiker-1871613643 SRGSSR SRG SSR-
Patrick Viva,@rolandvoser,None,937354693336096769,"RT @rolandvoser: Nachdem ich den #NoBillag Initiativtext gelesen habe  werde ich Nein zu dieser Vorlage stimmen. 
Ja, ich will ein öffentli…",True,39,238,452, 53344962 rolandvoser Roland Voser-
publicopinion_ch,@Ugugu,None,937354471041990656,RT @Ugugu: Heftig. Mit Christian Riesen hockt im @NoBillag Komitee ein Mann der einst die Todesstrafe in der Schweiz einführen wollte. http…,True,19,9,9, 12069882 Ugugu Ugugu-1383737941 NoBillag No Billag!-
Alain Schwald,lilypap,937353312520765440,937354295808229376,@lilypap @alex_baur @NicolasSaameli @NoBillag Und genau deshalb wird die SRG auch ohne Zwangsgebühren weiterbestehe… https://t.co/GaaelqucGG,False,0,940,1326, 117748777 lilypap Daniel Kaufmann-379285165 alex_baur Alex Baur-612877835 NicolasSaameli nico normalbürger-1383737941 NoBillag No Billag!-
Roman Badertscher,@rolandvoser,None,937354175955992576,"RT @rolandvoser: Nachdem ich den #NoBillag Initiativtext gelesen habe  werde ich Nein zu dieser Vorlage stimmen. 
Ja, ich will ein öffentli…",True,39,101,90, 53344962 rolandvoser Roland Voser-
heinz fritschi,@salegen,None,937353987006877696,"RT @salegen: Die Initianten behaupten  die SRG würde es auch nach einer Annahme von #NoBillag geben. Würden sie das wollen, hätten sie den…",True,15,401,116, 207694861 salegen Salva Leutenegger-
Matthias Bürcher,@NFeigenwinter,None,937353642293817346,RT @NFeigenwinter: Es ist faktisch gesehen einfach unmöglich  dass die @SRGSSR nach #NoBillag weiterhin neutrale und erschwingliche Medien…,True,8,1883,1628, 4298775394 NFeigenwinter Nils Feigenwinter-1871613643 SRGSSR SRG SSR-
heinz fritschi,Dede71Mueller,937351678923280385,937353573461057538,@Dede71Mueller @MarkusGilli Schweiz hat aber kein Staatsfernsehen. Dieser blöde NoBillag-Ausdruck hat eine wahre In… https://t.co/ruI59srs7d,False,1,401,116, 886002697618456577 Dede71Mueller André Müller-473908381 MarkusGilli Markus Gilli-
Daniel Kaufmann,alex_baur,937333074874060800,937353312520765440,@alex_baur @NicolasSaameli @NoBillag Es gibt übrigens so etwas wie die Messung der Zuschauerquoten. Und es ist nich… https://t.co/gUAj8QzUDy,False,0,906,779, 379285165 alex_baur Alex Baur-612877835 NicolasSaameli nico normalbürger-1383737941 NoBillag No Billag!-
(((Merlin))),@Ugugu,None,937352897267949569,RT @Ugugu: Heftig. Mit Christian Riesen hockt im @NoBillag Komitee ein Mann der einst die Todesstrafe in der Schweiz einführen wollte. http…,True,19,1046,687, 12069882 Ugugu Ugugu-1383737941 NoBillag No Billag!-
Marc Oliver Bürgi,@ProBillag,None,937352714480181253,"RT @ProBillag: Der #NoBillag-Initiativtext ist es wert  genau gelesen zu werden. Nicht nur das, was drinsteht, sondern auch das, was ersatz…",True,17,983,1919, 3330139223 ProBillag Pro Billag-
Flurin Maissen,@AlainS1991,None,937352405590708225,RT @AlainS1991: Das Ergebnis der zitierten Umfrage ist zwar schön  jedoch ist die Umfrage auch ziemlich wertlos: Sample ist für Onlinefrage…,True,19,139,209, 1425976159 AlainS1991 Alain Schwald-
Matthias Bürcher,@viktorgiacobbo,None,937352333826109440,"RT @viktorgiacobbo: Danke für die Blumen  aber bei NoBillag wären es noch weniger Folgen, d.h. gar keine. Und wo ist eigentlich die Late-Ni…",True,8,1883,1628, 53662353 viktorgiacobbo Viktor Giacobbo-
Matthias Bürcher,@AndreaArezina,None,937352100274757633,RT @AndreaArezina: Nicht gut #NoBillag https://t.co/qv9rvSb5xW,True,3,1883,1628, 474095399 AndreaArezina Andrea Arezina-
Marco Fell,@NoBillag,None,937351444650496000,RT @NoBillag: Unser Kommentar zur heutigen Umfrage in der Sonntagszeitung: https://t.co/A5WiyUt56o #NoBillag https://t.co/d54NWwJRhU,True,32,48,107, 1383737941 NoBillag No Billag!-
Jürg Wegelin,@persoenlichcom,None,937351092605767680,RT @persoenlichcom: Oswald Sigg kritisiert die @SRGSSR gegenüber der «Zentralschweiz am Sonntag». Die @NoBillag-Abstimmung biete Anlass zur…,True,20,45,104, 85296704 persoenlichcom persoenlich.com-1871613643 SRGSSR SRG SSR-1383737941 NoBillag No Billag!-
Nils Feigenwinter,@abeelan1,None,937350937097789440,RT @abeelan1: 20minuten: Die einzige Zeitung  die eine Umfrage mit gerade mal 1010 SchweizerInnen als repräsentativ bewertet. #NoBillag @20…,True,2,93,39, 178658905 abeelan1 Abeelan Rasadurai-
Christof Franzen,@NFeigenwinter,None,937350645979537409,RT @NFeigenwinter: Es ist faktisch gesehen einfach unmöglich  dass die @SRGSSR nach #NoBillag weiterhin neutrale und erschwingliche Medien…,True,8,537,354, 4298775394 NFeigenwinter Nils Feigenwinter-1871613643 SRGSSR SRG SSR-
Roland Ziegler,Ginaneverland,937320336835653639,937349811568824320,"@Ginaneverland Ja  es sind wirklich schlimme Zeiten. Hoffen wir, dass wenigstens #NoBillag abgewendet werden kann. #NoNoBillag",False,0,413,489, 320884370 Ginaneverland Regina Krieg-
IT News (Deutsch),@NoBillag,None,937348897655132160,RT @NoBillag: Unser Kommentar zur heutigen Umfrage in der Sonntagszeitung: https://t.co/A5WiyUt56o #NoBillag https://t.co/d54NWwJRhU,True,32,238,88, 1383737941 NoBillag No Billag!-
soulshin,@Mark_Balsiger,None,937348761298358273,RT @Mark_Balsiger: Guten Tag @sonntagszeitung &amp; @SimonBaertschi  Wo ist die Studie zu Ihrer #NoBillag-Umfrage greifbar? Möchte Filter &amp; Co.…,True,20,312,406, 62563195 Mark_Balsiger Mark Balsiger-43069596 sonntagszeitung SonntagsZeitung-243324355 SimonBaertschi Simon Bärtschi-
Johnny Bitcoin,cedricwermuth,None,937348353385525249,@cedricwermuth löscht gärn tweets woni kommentiert ha ☺️☺️☺️jetzt hämmer so was wiene beziehig  und ich bi sini när… https://t.co/y44mJ0Fg6S,False,0,146,1978, 21436172 cedricwermuth Cédric Wermuth-
